#Linear Position. Run #18
#Time ( s )	Linear Position ( m )
26.6500	6.243
26.6750	3.626
26.7000	-0.037
26.7250	-4.075
26.7500	-7.627
26.7750	-9.907
26.8000	-10.468
26.8250	-9.085
26.8500	-6.169
26.8750	-2.318
26.9000	1.645
26.9250	4.972
26.9500	6.879
26.9750	7.028
27.0000	5.309
27.0250	2.168
27.0500	-1.794
27.0750	-5.720
27.1000	-8.823
27.1250	-10.356
27.1500	-10.057
27.1750	-8.000
27.2000	-4.598
27.2250	-0.598
27.2500	3.178
27.2750	5.982
27.3000	7.141
27.3250	6.468
27.3500	4.112
27.3750	0.523
27.4000	-3.514
27.4250	-7.215
27.4500	-9.720
27.4750	-10.468
27.5000	-9.384
27.5250	-6.655
27.5500	-2.916
27.5750	1.122
27.6000	4.561
27.6250	6.729
27.6500	7.103
27.6750	5.645
27.7000	2.692
27.7250	-1.196
27.7500	-5.197
27.7750	-8.449
27.8000	-10.243
27.8250	-10.206
27.8500	-8.374
27.8750	-5.122
27.9000	-1.159
27.9250	2.692
27.9500	5.608
27.9750	7.066
28.0000	6.655
28.0250	4.524
28.0500	1.084
28.0750	-2.953
28.1000	-6.729
28.1250	-9.421
28.1500	-10.468
28.1750	-9.645
28.2000	-7.141
28.2250	-3.514
28.2500	0.523
28.2750	4.112
28.3000	6.468
28.3250	7.178
28.3500	5.982
28.3750	3.140
28.4000	-0.636
28.4250	-4.673
28.4500	-8.075
28.4750	-10.131
28.5000	-10.318
28.5250	-8.711
28.5500	-5.645
28.5750	-1.720
28.6000	2.206
28.6250	5.346
28.6500	6.991
28.6750	6.841
28.7000	4.860
28.7250	1.533
28.7500	-2.467
28.7750	-6.318
28.8000	-9.197
28.8250	-10.468
28.8500	-9.870
28.8750	-7.514
28.9000	-4.000
28.9250	0.075
28.9500	3.739
28.9750	6.318
29.0000	7.178
29.0250	6.206
29.0500	3.552
29.0750	-0.150
29.1000	-4.187
29.1250	-7.739
29.1500	-9.982
29.1750	-10.430
29.2000	-8.972
29.2250	-6.056
29.2500	-2.206
29.2750	1.757
29.3000	5.047
29.3250	6.879
29.3500	6.954
29.3750	5.197
29.4000	1.981
29.4250	-1.944
29.4500	-5.869
29.4750	-8.935
29.5000	-10.430
29.5250	-10.057
29.5500	-7.888
29.5750	-4.449
