#Linear Position. Run #1
#Time ( s )	Linear Position ( m )
30.4500	6.991
30.4750	6.991
30.5000	6.991
30.5250	6.991
30.5500	6.991
30.5750	6.991
30.6000	6.991
30.6250	6.991
30.6500	6.991
30.6750	6.991
30.7000	6.991
30.7250	6.991
30.7500	6.991
30.7750	6.991
30.8000	6.991
30.8250	6.991
30.8500	6.991
30.8750	6.991
30.9000	6.991
30.9250	6.991
30.9500	6.991
30.9750	6.991
31.0000	6.991
31.0250	6.991
31.0500	6.991
31.0750	6.991
31.1000	6.991
31.1250	6.991
31.1500	6.991
31.1750	6.991
31.2000	6.991
31.2250	6.991
31.2500	6.991
31.2750	6.991
31.3000	6.991
31.3250	6.991
31.3500	6.991
31.3750	6.991
31.4000	6.991
31.4250	6.991
31.4500	6.991
31.4750	6.991
31.5000	6.991
31.5250	6.991
31.5500	6.991
31.5750	6.991
31.6000	6.991
31.6250	6.991
31.6500	6.991
31.6750	6.991
31.7000	6.991
31.7250	6.991
31.7500	6.991
31.7750	6.991
31.8000	6.991
31.8250	6.991
31.8500	6.991
31.8750	6.991
31.9000	6.991
31.9250	6.991
31.9500	6.991
31.9750	6.991
32.0000	6.991
32.0250	6.991
32.0500	6.991
32.0750	6.991
32.1000	6.991
32.1250	6.991
32.1500	6.991
32.1750	6.991
32.2000	6.991
32.2250	6.991
32.2500	6.991
32.2750	6.991
32.3000	6.991
32.3250	6.991
32.3500	6.991
32.3750	6.991
32.4000	6.991
32.4250	6.991
32.4500	6.991
32.4750	6.991
32.5000	6.991
32.5250	6.991
32.5500	6.991
32.5750	6.991
32.6000	6.991
32.6250	6.991
32.6500	6.991
32.6750	6.991
32.7000	6.991
32.7250	6.991
32.7500	6.991
32.7750	6.991
32.8000	6.991
32.8250	6.991
32.8500	6.991
32.8750	6.991
32.9000	6.991
32.9250	6.991
32.9500	6.991
32.9750	6.991
33.0000	6.991
33.0250	6.991
33.0500	6.991
33.0750	6.991
33.1000	6.991
33.1250	6.991
33.1500	6.991
33.1750	6.991
33.2000	6.991
33.2250	6.991
33.2500	6.991
33.2750	6.991
33.3000	6.991
33.3250	6.991
33.3500	6.991
33.3750	6.991
33.4000	6.991
33.4250	6.991
33.4500	6.991
33.4750	6.991
33.5000	6.991
33.5250	6.991
33.5500	6.991
33.5750	6.991
33.6000	6.991
33.6250	6.991
33.6500	6.991
33.6750	6.991
33.7000	6.991
33.7250	6.991
33.7500	6.991
33.7750	6.991
33.8000	6.991
33.8250	6.991
33.8500	6.991
33.8750	6.991
33.9000	7.028
33.9250	7.440
33.9500	7.514
