#Linear Position. Run #2
#Time ( s )	Linear Position ( m )
19.1500	-13.010
19.1750	-13.047
19.2000	-13.085
19.2250	-13.122
19.2500	-13.197
19.2750	-13.234
19.3000	-13.346
19.3250	-13.421
19.3500	-13.533
19.3750	-13.646
19.4000	-13.758
19.4250	-13.832
19.4500	-13.945
19.4750	-13.982
19.5000	-14.057
19.5250	-14.132
19.5500	-14.169
19.5750	-14.244
19.6000	-14.281
19.6250	-14.356
19.6500	-14.393
19.6750	-14.431
19.7000	-14.468
19.7250	-14.468
19.7500	-14.468
19.7750	-14.468
19.8000	-14.468
19.8250	-14.468
19.8500	-14.468
19.8750	-14.468
19.9000	-14.468
19.9250	-14.431
19.9500	-14.431
19.9750	-14.431
20.0000	-14.393
20.0250	-14.318
20.0500	-14.244
20.0750	-14.169
20.1000	-14.057
20.1250	-13.945
20.1500	-13.832
20.1750	-13.720
20.2000	-13.608
20.2250	-13.496
20.2500	-13.421
20.2750	-13.346
20.3000	-13.309
20.3250	-13.272
20.3500	-13.234
20.3750	-13.197
20.4000	-13.122
20.4250	-13.085
20.4500	-13.047
20.4750	-13.047
20.5000	-13.010
20.5250	-13.010
20.5500	-13.010
20.5750	-13.010
20.6000	-13.010
20.6250	-13.010
20.6500	-13.010
20.6750	-13.010
20.7000	-13.010
20.7250	-13.047
20.7500	-13.047
20.7750	-13.085
20.8000	-13.122
20.8250	-13.197
20.8500	-13.272
20.8750	-13.346
20.9000	-13.459
20.9250	-13.533
20.9500	-13.646
20.9750	-13.758
21.0000	-13.870
21.0250	-13.945
21.0500	-14.019
21.0750	-14.094
21.1000	-14.132
21.1250	-14.169
21.1500	-14.244
21.1750	-14.281
21.2000	-14.356
21.2250	-14.393
21.2500	-14.431
21.2750	-14.468
21.3000	-14.468
21.3250	-14.468
21.3500	-14.468
21.3750	-14.468
21.4000	-14.468
21.4250	-14.468
21.4500	-14.468
21.4750	-14.468
21.5000	-14.468
21.5250	-14.431
21.5500	-14.393
21.5750	-14.356
21.6000	-14.318
21.6250	-14.244
21.6500	-14.132
21.6750	-14.057
21.7000	-13.945
21.7250	-13.832
21.7500	-13.720
21.7750	-13.608
21.8000	-13.533
21.8250	-13.421
21.8500	-13.346
21.8750	-13.309
21.9000	-13.272
21.9250	-13.197
21.9500	-13.160
21.9750	-13.122
22.0000	-13.085
22.0250	-13.047
22.0500	-13.047
22.0750	-13.010
22.1000	-13.010
22.1250	-13.010
22.1500	-13.010
22.1750	-13.010
22.2000	-13.010
22.2250	-13.010
22.2500	-13.010
22.2750	-13.047
22.3000	-13.047
22.3250	-13.047
22.3500	-13.085
22.3750	-13.122
22.4000	-13.197
22.4250	-13.272
22.4500	-13.346
22.4750	-13.459
22.5000	-13.571
22.5250	-13.683
22.5500	-13.795
22.5750	-13.870
22.6000	-13.945
22.6250	-14.019
22.6500	-14.057
22.6750	-14.132
22.7000	-14.169
22.7250	-14.244
22.7500	-14.281
22.7750	-14.356
22.8000	-14.393
22.8250	-14.431
22.8500	-14.468
22.8750	-14.468
22.9000	-14.468
22.9250	-14.468
22.9500	-14.468
22.9750	-14.468
23.0000	-14.468
23.0250	-14.468
23.0500	-14.468
23.0750	-14.431
23.1000	-14.431
23.1250	-14.393
23.1500	-14.356
23.1750	-14.318
23.2000	-14.244
23.2250	-14.132
23.2500	-14.019
23.2750	-13.945
23.3000	-13.832
23.3250	-13.683
23.3500	-13.608
23.3750	-13.496
23.4000	-13.421
23.4250	-13.384
23.4500	-13.309
23.4750	-13.272
23.5000	-13.234
23.5250	-13.160
23.5500	-13.122
23.5750	-13.085
23.6000	-13.047
23.6250	-13.010
23.6500	-13.010
23.6750	-13.010
23.7000	-13.010
23.7250	-13.010
23.7500	-13.010
23.7750	-13.010
23.8000	-13.010
23.8250	-13.010
23.8500	-13.010
23.8750	-13.047
23.9000	-13.047
23.9250	-13.085
23.9500	-13.160
23.9750	-13.197
24.0000	-13.272
24.0250	-13.384
24.0500	-13.459
24.0750	-13.571
24.1000	-13.683
24.1250	-13.795
24.1500	-13.870
24.1750	-13.945
24.2000	-13.982
24.2250	-14.057
24.2500	-14.132
24.2750	-14.169
24.3000	-14.244
24.3250	-14.281
24.3500	-14.356
